solv_1_sm,solv_2_sm,solv_3_sm,solv_4_sm,salt_sm,,solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,conc_salt,temperature,conductivity,conductivity_log
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,0,4.759999999,1.560247668
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,0,5.57,1.717395054
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,0,7.229999999,1.978239036
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,10,7.690000004,2.039920784
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,10,8.320000001,2.118662255
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,10,8.680000003,2.161021529
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,10,9.940000003,2.296567021
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,10,5.770000003,1.752672081
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,10,7.080000002,1.957273908
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,10,7.299999999,1.987874348
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,10,8.620000003,2.154085085
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,10,9.050000003,2.202764758
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,10,10.2,2.32238772
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,10,11.21,2.416806237
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,10,12.46,2.522523513
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,10,6.439999999,1.86252854
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,10,7.910000002,2.068127782
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,10,9.189999997,2.218115936
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,10,11.53,2.444952334
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,10,8.43,2.131796772
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,10,9.299999999,2.2300144
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,10,11.05,2.402430428
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,10,12.77,2.54709867
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,10,5.509999999,1.706564623
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,10,7.030000001,1.950186706
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,10,8.530000004,2.143589362
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,10,10.39,2.340843805
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,10,7.060000003,1.954445052
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,10,8.300000002,2.116255515
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,10,10.28,2.33020026
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,10,11.03,2.400618833
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,10,4.57,1.519513205
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,10,6.389999998,1.854734268
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,10,7.380000003,1.998773639
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,10,9.149999997,2.213753879
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,20,9.38,2.238579763
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,20,9.679999997,2.270061901
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,20,10.15,2.317473705
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,20,11.45,2.43798973
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,20,6.840000003,1.922787732
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,20,8.310000001,2.117459609
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,20,8.700000003,2.163323026
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,20,9.97,2.299580584
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,20,11.13999999,2.410542234
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,20,12.38,2.516082267
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,20,13.37,2.593013391
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,20,14.63,2.683074215
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,20,7.939999998,2.071913275
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,20,9.58,2.259677592
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,20,11.05,2.402430428
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,20,13.63999999,2.613006652
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,20,10.6,2.360854001
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,20,11.75,2.463853241
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,20,13.55,2.606386547
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,20,15.31000001,2.72850621
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,20,7.1,1.960094784
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,20,8.869999997,2.182674796
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,20,10.64,2.364620484
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,20,12.66,2.538447417
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,20,9.38,2.238579763
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,20,10.86000001,2.385086315
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,20,12.88,2.555675721
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,20,13.80999999,2.625392967
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,20,6.170000001,1.819698838
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,20,8.320000001,2.118662255
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,20,9.349999997,2.235376343
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,20,11.33,2.427454075
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,30,10.89,2.387844937
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,30,10.85,2.38416508
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,30,11.49,2.441477092
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,30,12.83,2.551786179
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,30,7.970000002,2.075684493
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,30,9.490000004,2.250238613
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,30,9.929999999,2.295560478
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,30,11.15,2.411439498
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,30,13.24999999,2.583997552
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,30,14.63,2.683074215
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,30,15.66000001,2.751109691
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,30,16.71000001,2.816007343
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,30,9.569999996,2.258633205
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,30,11.23999999,2.419478844
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,30,12.49,2.524928324
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,30,15.40999999,2.735016649
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,30,12.9,2.557227311
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,30,14.20000001,2.653241965
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,30,16.32000001,2.79239135
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,30,17.99,2.889816048
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,30,8.65,2.157559321
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,30,10.8,2.379546134
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,30,12.69999999,2.541601993
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,30,15.01999999,2.709382646
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,30,11.79999999,2.468099531
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,30,13.43000001,2.597491011
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,30,15.36,2.731766728
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,30,16.51,2.803966258
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,30,7.950000003,2.073171929
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,30,10.29,2.33117255
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,30,11.38,2.431857429
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,30,13.35,2.591516385
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,40,12.38,2.516082267
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,40,11.71,2.460443178
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,40,12.44,2.520917087
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,40,13.68,2.615934912
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,0.5,40,9.050000003,2.202764758
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,0.5,40,10.39,2.340843805
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,0.5,40,10.73,2.373043557
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,0.5,40,12.07,2.490723035
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,40,14.96999999,2.706048198
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,40,16.1,2.778819272
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,40,17.06,2.836736542
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,40,18.46,2.915606229
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,40,11.05,2.402430428
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1,40,12.44,2.520917087
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1,40,14.19,2.652537491
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1,40,16.95,2.830267834
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,40,15.35,2.731115474
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,40,16.26,2.788708104
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,40,18.74,2.930660277
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,40,20.23999999,3.007660844
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,1.5,40,10.14,2.316487998
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,1.5,40,12.56,2.530517161
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,1.5,40,14.7,2.687847494
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,1.5,40,16.74,2.817801065
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,40,13.93,2.634044788
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,40,15.86,2.763800216
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,40,17.68,2.872434057
O=C1OCCO1,COC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,40,18.86999999,2.937573359
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.7,0,0,2,40,9.75,2.277267285
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.6,0.1,0,2,40,12.18999999,2.500615943
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.5,0.2,0,2,40,13.3,2.587764035
O=C1OCCO1,CCOC(=O)OC,CC(=O)OC,,[Li+].F[P-](F)(F)(F)(F)F,,0.3,0.4,0.3,0,2,40,15.03,2.710048204
CCOC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,25,4.230500337,1.442320269
C1C(OC(=O)O1)F,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,4.966883064,0.586572438,-0.53345911
C1C(OC(=O)O1)F,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,9.987180541,0.756183746,-0.279470882
C1C(OC(=O)O1)F,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,15.00550579,1.038869258,0.03813287
C1C(OC(=O)O1)F,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,20.02284493,1.378091874,0.320699842
C1C(OC(=O)O1)F,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,24.90015613,1.74558304,0.55708862
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,9.937381872,3.61130742,1.284069873
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,14.8087764,4.318021201,1.462797242
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,19.81970581,5.024734984,1.614372713
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,24.82964911,5.787985867,1.755784367
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,29.83712713,6.692579505,1.900999376
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.799968249,0.200031751,0,0,1,25,7.515962476,2.017029089
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.598045041,0.401954959,0,0,1,25,7.900286519,2.066899027
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.497439503,0.502560497,0,0,1,25,7.885287915,2.064998734
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.396688817,0.603311183,0,0,1,25,7.547093641,2.021162541
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.194942508,0.805057492,0,0,1,25,6.325312408,1.844559426
CCOC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,25,4.042818588,1.396942119
O=C1OCCO1,CCOC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,,0.799455696,0.200544304,0,0,1,25,6.374677764,1.852333543
O=C1OCCO1,COC(=O)OCCF,,,[Li+].F[P-](F)(F)(F)(F)F,,0.598063185,0.401936815,0,0,1,25,5.940685977,1.781824611
O=C1OCCO1,COC(=O)OCCF,,,[Li+].F[P-](F)(F)(F)(F)F,,0.498255959,0.501744041,0,0,1,25,5.703263558,1.741038565
O=C1OCCO1,COC(=O)OCCF,,,[Li+].F[P-](F)(F)(F)(F)F,,0.396607171,0.603392829,0,0,1,25,5.365296081,1.679951562
O=C1OCCO1,COC(=O)OCCF,,,[Li+].F[P-](F)(F)(F)(F)F,,0.195078584,0.804921416,0,0,1,25,4.628308349,1.532191434
COC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,25,3.517625626,1.257786224
CCOC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.5,25,1.24,0.21511138
CCOC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,25,3.759999998,1.324418957
CCOC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1.5,25,4.960000001,1.601405741
CCOC(=O)OC,,,,[Li+].[O-]Cl(=O)(=O)=O,,1,0,0,0,0.5,25,0.25,-1.386294361
CCOC(=O)OC,,,,[Li+].[O-]Cl(=O)(=O)=O,,1,0,0,0,1,25,1.2,0.182321557
CCOC(=O)OC,,,,[Li+].[O-]Cl(=O)(=O)=O,,1,0,0,0,1.5,25,1.990000001,0.688134639
CCOC(=O)OC,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.5,25,0.01,-4.605170186
CCOC(=O)OC,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,1,25,0.16,-1.832581464
CCOC(=O)OC,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,1.5,25,0.58,-0.544727175
COC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.5,25,1.980000001,0.683096845
COC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,25,3.220000001,1.16938136
COC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1.5,25,3.200000001,1.16315081
COC(=O)OCCF,,,,[Li+].[O-]Cl(=O)(=O)=O,,1,0,0,0,0.5,25,0.67,-0.400477567
COC(=O)OCCF,,,,[Li+].[O-]Cl(=O)(=O)=O,,1,0,0,0,1,25,1.38,0.322083499
COC(=O)OCCF,,,,[Li+].[O-]Cl(=O)(=O)=O,,1,0,0,0,1.5,25,1.65,0.500775288
COC(=O)OCCF,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.5,25,0.21,-1.560647748
COC(=O)OCCF,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,1,25,0.53,-0.634878272
COC(=O)OCCF,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,1.5,25,0.81,-0.210721031
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.3241,59,5.278299999,1.663604076
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.3241,49.2,3.832999998,1.343647786
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.3241,39.3,2.608,0.958583644
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.3241,29.4,1.647,0.498955451
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.3241,19.5,0.9521,-0.049085208
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.1256,59,6.287999999,1.838643055
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,2.1256,49.2,4.673999999,1.542015236
