solv_1_sm,solv_2_sm,solv_3_sm,solv_4_sm,salt_sm,conductivity_log
O=C1CCCO1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,0.7395723446579282
O=C1CCCO1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,0.855519155836511
O=C1CCCO1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,1.0417873190870186
O=C1CCCO1,COCCOC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.6334684557100847
O=C1CCCO1,COCCOC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7573960286229082
O=C1CCCO1,COCCOC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.8662873389865893
O=C1CCCO1,COCCOC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.9633155112264664
O=C1CCCO1,COCCOC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1.1182647259528047
O=C1CCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.3979400087266914
O=C1CCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.5538830264646806
O=C1CCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.6821450763227285
O=C1CCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.7909884748848715
O=C1CCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.9656719713705495
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,1.0374264978385217
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.9444826719399002
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.961421093941619
O=C1CCCO1,C1CCOC1,,,[Li+].[O-]Cl(=O)(=O)=O,1.0791812461396952
O=C1CCCO1,CC1CCCO1,,,[Li+].[O-]Cl(=O)(=O)=O,1.0453229786484266
O=C1CCCO1,COCCOC,,,[Li+].[O-]Cl(=O)(=O)=O,1.1398790863303774
O=C1CCCO1,C1COCO1,,,[Li+].[O-]Cl(=O)(=O)=O,1.1398790863303774
O=C1CCCO1,CCOCCOCC,,,[Li+].[O-]Cl(=O)(=O)=O,0.9637878273216713
O=C1CCCO1,,,,[Li+].F[As-](F)(F)(F)(F)F,1.064457989178139
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,1.0969100128741827
O=C1CCCO1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,1.173186268433375
CCCCC1CCC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.9637878273216713
CCCCC1CCC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,1.0374264978385217
CCCCC1CCC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.6334684557100847
CC1CCC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.8481891170677576
CC1CCC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.8195439355278064
CC1CCC(=O)O1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.6812412374130038
CC(=O)CC(=O)OC,,,,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.1789769473683749
CC(=O)C(=O)OC,,,,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.3665315442925012
CC(=O)CCC(=O)OC,,,,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.4317982757836655
O=C1CCCO1,,,,[B-](F)(F)(F)F.CC[N+](C)(CC)CC,1.110589710139591
O=C1CCCO1,,,,[B-](F)(F)(F)F.CC[N+](C)(CC)CC,1.3180633350898916
O=C1CCCO1,,,,[B-](F)(F)(F)F.CC[N+](C)(CC)CC,1.305351369269797
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.7986028757855377
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.6556077261157958
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.5058454059091602
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.3936186348828663
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.2104192876433284
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.1348960253199891
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.0665127119392632
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.0065637695874692
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.950781977465734
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.9017024635994068
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.8563607646899236
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.6554112573697195
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.52273400477674
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.3170430735529337
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.16877030611480853
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.05305672931337607
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.04064189170890375
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.12401487869822601
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.3216191402668458
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.41805257835154813
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.47342857352669354
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.5409798034348784
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.5771929758616903
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.5825746653539501
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.444905551209787
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.342944147171197
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.2494916052196643
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.1713401034369393
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.1012748183402563
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-1.0357403699243732
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.9788107010062314
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.9259153107899988
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.8797552043412098
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.7444862872672271
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.5872035713745917
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.4081565888094761
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.23567439424980388
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.10668218853123412
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,-0.0020023637840913904
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.08332341835433574
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.11922288684803448
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.5811528920566413
O=C1CCCO1,CC1CCCO1,,,[Li+].[B-](F)(F)(F)F,0.5661191679587456
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-1.8210230526367968
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-1.48148606033246
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-1.3585258896697328
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-1.2487208958090112
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-1.1530446749082925
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-1.0690509686220597
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.9763360819281623
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.9262816494771406
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.8607507822535552
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.8032712774123666
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.6435916729023278
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.5361070110963287
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.2179575832081085
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,-0.00665196002814546
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.24194473320228374
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.2841373450174125
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.3888291536864888
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.7783972807143656
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.8895594009672922
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.9341549198527546
O=C1CCCO1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,0.9475366463712452
CCOC(=O)C,FC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,0.6004807432337422
CCOC(=O)C,FC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,0.6539999957360508
CCOC(=O)C,FC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,0.751329383771214
CCOC(=O)C,FC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,0.7882787695979814
CCOC(=O)C,FC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,0.8539035104424193
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,1.0086001716358743
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.8692317196397205
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0492180225394379
O=C1OCCC1F,,,,[Li+].[O-]Cl(=O)(=O)=O,0.6901960799778832
O=C1OCCC1F,,,,[Li+].[B-](F)(F)(F)F,0.5440680441351401
O=C1OCCC1F,,,,[Li+].[O-]Cl(=O)(=O)=O,0.6627578314665769
O=C1OCCC1F,,,,[Li+].[B-](F)(F)(F)F,0.44715803126354314
O=C1OCCC1F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.6901960799778832
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].F[P-](F)(F)(F)(F)F,0.47392469330245157
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].F[P-](F)(F)(F)(F)F,0.5573868822068844
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].F[P-](F)(F)(F)(F)F,0.6441430505707854
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].F[P-](F)(F)(F)(F)F,0.7129862336011594
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].F[P-](F)(F)(F)(F)F,0.7753919715854849
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[O-]Cl(=O)(=O)=O,0.37106786220395693
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[O-]Cl(=O)(=O)=O,0.5262100040022857
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[O-]Cl(=O)(=O)=O,0.6360865153068146
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[O-]Cl(=O)(=O)=O,0.7132384614131813
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[O-]Cl(=O)(=O)=O,0.8247114435761312
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[B-](F)(F)(F)F,0.3042750503039983
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[B-](F)(F)(F)F,0.3793055178101331
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[B-](F)(F)(F)F,0.46239799790224445
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[B-](F)(F)(F)F,0.5212688754270085
O=C1OCCC1F,O=C1CC(F)CO1,,,[Li+].[B-](F)(F)(F)F,0.5874864655885697
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9499751777493404
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,0.997735776623453
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0441083872708878
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0782755219576243
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.105612359667345
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.9173479375102783
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.9563605534927757
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,0.9959421629965056
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,1.032256025730358
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,1.0625067752952428
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.7514330820018361
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.798650645570194
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.849235091441225
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.8800128382509422
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.9088065993161587
O=C1CCCO1,,,,[Li+].[B-](F)(F)(F)F,0.8750612635904919
O=C1CCCO1,,,,[B-](F)(F)(F)F.C[N+](C)(C)C,0.46239799790224445
O=C1CCCO1,,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,1.2552725051484013
O=C1CCCO1,,,,[B-](F)(F)(F)F.CCC[N+](CCC)(CCC)CCC,1.0791812461396952
O=C1CCCO1,,,,[B-](F)(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,0.9731278534798515
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0413926852457918
O=C1CCCO1,,,,C[N+](C)(C)C.F[P-](F)(F)(F)(F)F,0.5682017242189205
O=C1CCCO1,,,,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,1.2041199825517892
O=C1CCCO1,,,,CCC[N+](CCC)(CCC)CCC.F[P-](F)(F)(F)(F)F,1.0413926852457918
O=C1CCCO1,,,,CCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,0.9344984511308848
O=C1CCCO1,,,,[Li+].[O-]Cl(=O)(=O)=O,1.0413926852457918
O=C1CCCO1,,,,C[N+](C)(C)C.[O-]Cl(=O)(=O)=O,0.5910646069676085
O=C1CCCO1,,,,CCC[N+](CCC)(CCC)CCC.[O-]Cl(=O)(=O)=O,1.0413926852457918
O=C1CCCO1,,,,CCCC[N+](CCCC)(CCCC)CCCC.[O-]Cl(=O)(=O)=O,0.9084850190183219
O=C1CCCO1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],0.6334684557100847
O=C1CCCO1,,,,C[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[O-],1.1461280358453292
O=C1CCCO1,,,,CC[N+](CC)(CC)CC.C(F)(F)(F)S(=O)(=O)[O-],1.176091259011292
O=C1CCCO1,,,,CCC[N+](CCC)(CCC)CCC.C(F)(F)(F)S(=O)(=O)[O-],1.0413926852457918
O=C1CCCO1,,,,[O-]S(=O)(=O)C(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,0.8692317196397205
O=C1CCCO1,,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,1.1553360373495996
CC1CCC(=O)O1,,,,[B-](F)(F)(F)F.CC[N+](CC)(CC)CC,1.0128372246028567
CC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0580082327521172
CC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1150443954544613
CC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1607985533878864
CC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,1.207499723445482
CC(=O)OC,,,,[Li+].F[P-](F)(F)(F)(F)F,1.2747580542977095
COC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.6964437630901256
COC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.830652814013048
COC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9022205282753352
COC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9728043223312018
COC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0520009802765904
CCOC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.49568306746740126
CCOC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.605412798094409
CCOC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.6964437630901256
CCOC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.774443968835601
CCOC(=O)C(F)F,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9230366688582987
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,-0.4078232426055354
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,0.501059262265876
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,0.6339731558419217
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,0.8100980405351836
O=C1OCCO1,COC(=O)OC,,,[Li+].F[P-](F)(F)(F)(F)F,1.005909446320727
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.5430000002189856
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.3760000000148698
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.15599999977978185
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-0.266000000114473
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-0.8109999998183907
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.45499999986437384
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.156999999739395
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-0.13300000027438375
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-0.7220000003727546
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-1.4499999992003048
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.46399999993518715
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,0.20900000024504825
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-0.17700000023454246
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-1.0979999986504463
COB(OC)OC,N#CCCOB(OCCC#N)OCCC#N,,,[Li+].F[P-](F)(F)(F)(F)F,-2.0280000032172865
N#CCCOB(OCCC#N)OCCC#N,,,,[Li+].F[P-](F)(F)(F)(F)F,0.2799999999833523
N#CCCOB(OCCC#N)OCCC#N,,,,[Li+].F[P-](F)(F)(F)(F)F,-0.07100000017259851
N#CCCOB(OCCC#N)OCCC#N,,,,[Li+].F[P-](F)(F)(F)(F)F,-0.4580000001775079
N#CCCOB(OCCC#N)OCCC#N,,,,[Li+].F[P-](F)(F)(F)(F)F,-1.7030000054856345
N#CCCOB(OCCC#N)OCCC#N,,,,[Li+].F[P-](F)(F)(F)(F)F,-2.8870000905617736
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.5843312245414068
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.689308858912214
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.7546540691534362
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.8131137540569675
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.8646297246766499
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.7387013006274155
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.7992026564400062
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.8507687268368265
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.8925954229676387
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9345994380610563
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9410142437700577
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9764875373514869
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.000477461184518
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.022139570503198
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0377053131587257
O=C1CCCO1,CCCC(=O)OC,,,[Li+].[B-]1(OC(=O)C(=O)O1)(F)F,0.5487086865298607
O=C1CCCO1,CCCC(=O)OC,,,[Li+].[B-]1(OC(=O)C(=O)O1)(F)F,0.651647923703413
O=C1CCCO1,CCCC(=O)OC,,,[Li+].[B-]1(OC(=O)C(=O)O1)(F)F,0.7387599373311842
O=C1CCCO1,CCCC(=O)OC,,,[Li+].[B-]1(OC(=O)C(=O)O1)(F)F,0.8123879268095466
O=C1CCCO1,CCCC(=O)OC,,,[Li+].[B-]1(OC(=O)C(=O)O1)(F)F,0.8743665722173622
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1841730984432508
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1714710006623739
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.158773085571652
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1269937879367269
CCOC(=O)CF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0811696052296287
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1419987031101655
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.128020748463482
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1114868960921471
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.094955136151626
CC(=O)OCCF,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0745958043108024
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1292192175269693
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.128098136700096
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.1154922507815617
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.10033674269364
CCOC(=O)C,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0813578466984537
O=C1CCCO1,,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5743337785968284
O=C1CCCO1,,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6848203259883077
O=C1CCCO1,,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7603909659309723
O=C1CCCO1,,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8274503078288308
O=C1CCCO1,,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8735454234112864
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,0.7937563100538697
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,0.8735454234112864
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,0.9592575313375016
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0100220721814663
O=C1CCCO1,,,,[Li+].F[P-](F)(F)(F)(F)F,1.0570640635196251
O=C1OCCO1,CCOC(=O)OCC,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.35968354764387495
O=C1OCCO1,CCOC(=O)OCC,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5063777019783803
O=C1OCCO1,CCOC(=O)OCC,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5815322213603259
O=C1OCCO1,CCOC(=O)OCC,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6266943321185358
O=C1OCCO1,CCOC(=O)OCC,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6848203259883077
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.5201911536926195
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6217979788700484
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.6505597680440962
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7766080695305814
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.8118896212296612
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.7671150331748315
O=C1CCCO1,CCOC(=O)C,,,[Li+].[B-]12(OC(=O)C(=O)O1)OC(=O)C(=O)O2,0.821189815635139
