smiles,IE,EA,IE_binned
[Si](CC)(C)(C)C,5.309526102,-0.699951495,5
c1c(C(F)(F)F)ncc(Cl)n1,6.360084541,1.470199887,6
c1c(cc2c(c1F)[nH]s[nH]2)O,3.516788116,2.34349921,3
C#CCn1ccc(=c2ccn(C)cc2)c(c1)C(C)(C)C,1.904287858,-0.267466198,1
C1CS[C@@H](C#N)[C@@H](C#N)S1,5.655175915,1.1262628,5
c12c(Sc3c(N1)cccc3)cccc2,3.49734653,-0.145396126,3
c12c3c(cc(c1cccc2)C=O)cccc3,4.743656202,1.41300651,4
CC(=O)C1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,3.351973246,1.495279406,3
CN(C)C1=C(N(C)C)OC=CC1,2.689736086,-0.909691789,2
CN(C)c1ccc2c(c1)ON(Cl)O2,4.212889368,3.744499039,4
C[C@H]1[C@H](O1)c1ccccc1,5.134094381,-0.418825243,5
COc1ccc2c(c1OC)ONO2,4.194529591,0.007168503,4
COCCOc1cc2c(cc1C(Cl)(Cl)Cl)ONO2,4.376876095,2.863370451,4
C1=COC(=C(C1)C(=N)O)C(=O)O,5.358616443,1.824544838,5
Cn1c(ccc1N)c1ccccc1,3.170827681,-0.288356043,3
COc1ccc2c(c1C(Cl)(Cl)Cl)ONO2,4.155802431,3.205501273,4
CC(C)(C)c1cscc1OCCOCCOCCOC,4.408377822,-0.739710396,4
Cc1cc(c[nH]1)C(=N)O,4.521864547,-0.360361044,4
CO[C@@H]1CS[C@@H](CS1)OC,4.973232505,-0.875456248,4
Cc1c2CCCCc2c(C)c(c1O)O,4.038726859,-0.406099595,4
C1=C[C@@H](C(=C1)O)N(=O)=O,4.420361171,2.081006675,4
C=Cc1cccc2c1ON(C(F)(F)F)O2,4.8018201,0.637057695,4
C1C(=CSC=C1N(=O)=O)C(=O)O,5.22286625,2.211651655,5
C/C(=N/C1=C(C#N)S[C](C2=[S]C=CS2)S1)/O,3.352575635,1.19448273,3
C/N=C/Nc1nonc1,6.587279424,2.127855445,6
C1(=CC=C(SS1)C(C)C)C(C)C,3.783999683,1.851407663,3
C#C[C@@H]1C=COC=C1C,4.588315541,-0.04897388,4
c1ccc(cc1)c1cccc2c1ON(Cl)O2,5.190860757,3.902704939,5
CC[C@]12C[C@H]3[C@@H]4[C@H]3N1[C@H]24,5.842714883,0.343262517,5
CC(C)(C)c1cc(cc(c1OCCOC)C(C)(C)C)OC,4.12424044,-0.654800313,4
CN(C)[N]Oc1ccc(cc1[O])Cl,3.599678073,2.396482768,3
c1c(C#N)c[nH]c1O,4.422092049,-0.489881394,4
c1ccc(cc1)c1ccc(N)[nH]1,3.143777568,-0.171903524,3
c1cc2c(cc1)ncc(n2)F,5.523949804,1.408801892,5
C1C[C@H](CC[C@@H]1C#N)N(=O)=O,7.126502079,1.508476828,7
O=C1c2c(C(=O)C=C1C)cccc2,5.98036809,2.409476171,5
c12c([nH]nn1)cccc2,5.304119481,0.582710632,5
O(CC)C=C,4.725357474,-1.032035425,4
CNc1ccn(C)c1N,2.694461182,-0.556945754,2
c1ccc(cc1)C1=C(O)OC=CO1,3.780377729,0.029961898,3
C1=COC(=CO1)F,4.132957413,0.204458356,4
C/C(=N/c1cc(=c2ccn(cc2)CO)ccn1C)/O,1.99020205,0.181957037,1
COc1cc(cc2c1ONO2)Cl,4.513193659,0.074534501,4
C#CC1=CCC=C(O)O1,4.328498943,0.422492453,4
C#C[C@H]1C=CC=C1O,4.133464865,-0.002173949,4
C(=O)c1cc(Cl)ccc1,5.657119509,1.320948113,5
COc1cc2c(cc1F)ONO2,4.263987764,0.104200581,4
C/C(=N/c1cc(cc2c1ONO2)N(=O)=O)/O,4.773428008,2.026410162,4
C=Cc1cn(C)cc/c/1=c\1/ccn(C)c(c1)OCCOC,1.786718897,-0.21151079,1
CN(C)c1cc2c(cc1N(C)C)ONO2,3.295682278,-0.386513494,3
CN(C)[C@@H]1[C@@H](N(C)CCN1C)OC,4.185524008,-0.83674562,4
C/C(=N/c1c(ccc2c1ONO2)C(C)(C)C)/O,4.239561022,0.206433788,4
CC(=O)c1ccc2c(c1OCCOCCOCCOC)ONO2,4.52768036,0.945110039,4
[C@H](CO)(C=O)O,5.71378748,0.464248305,5
c1c(c2c(cc1)nccn2)C(Cl)(Cl)Cl,5.57423498,2.927474134,5
CC(C)(C)c1ccc(Cl)s1,4.614323308,1.220807717,4
COCCOCCOc1c(ccs1)c1ccccc1,4.346127264,0.18994613,4
[C@@H]1(CC[C@H](SC1)N(=O)=O)C,5.272935126,1.564794785,5
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)C(F)(F)F)S1,3.70208801,2.68126857,3
N([C@@H](C(F)(F)F)OC)(c1ccccc1)c1ccccc1,4.220722834,-0.275298035,4
COCCOCCOCCOCn1ccc(=c2ccn(cc2)CC(Br)(Br)Br)cc1,2.21860658,2.431380638,2
CN1C=C[C@H](C=C1)[C@H]1C=C(C(=O)O)N(C)C=C1N(=O)=O,2.753163832,1.289169201,2
CN(C)c1c2CCCCc2c(c(c1O)O)C(=O)O,4.286694402,0.49371019,4
C(C(F)(F)F)(C(F)(F)F)C(=O)O,7.538846976,0.640178566,7
S(=O)(=O)(c1ccc(cc1)N(=O)=O)c1ccccc1,6.087300148,2.372712636,6
CNc1cn(C)cc/c/1=c\1/ccn(C)cc1OC,1.502648153,-0.181658422,1
C1CCC(C1)(F)F,7.193584233,-1.174631548,7
C1=COC(=C(C#N)O1)N,4.100077646,0.432541668,4
CN(C)c1cccc2c1[nH]sn2OC,3.77004618,1.525132128,3
C#Cc1cccc(c1[O])O[N]N(C)C,3.485895715,2.41644038,3
COCCOCCOCCOc1ccc2c(c1F)[nH]s[nH]2,3.541684318,2.300104122,3
C1(=C)CCCCC1,5.113123594,-0.718880664,5
C[C]1N=C([NH])NC(=O)N1,6.745340295,2.030233057,6
Cc1ccc(F)n1C,4.029481185,-0.861327208,4
c1cc(c(cn1)C)c1ccncc1N(C)C,4.104115039,0.636633652,4
CCC1=CCC(=CO1)c1ccccc1,4.057115785,0.132688448,4
CC(C)(C)N1Oc2ccc(cc2O1)C#N,4.422888597,0.591069752,4
C1[C@H]([C@H](CSC1)c1ccccc1)C,4.635544985,-0.619391426,4
CC[C@@H]1CN(C)[C@@H](CN1C)NC,3.890671252,-1.097526475,3
C[C@H]1C[C@H]2C[C@@]12CC#N,6.317099206,0.668459338,6
C1(c2c(c3c1cccc3)cccc2)(C)C,4.478832592,0.163273771,4
CNc1ccc2c(c1)n(OC)s[nH]2,3.512476092,1.899799158,3
c1c(cc2c(c1C(F)(F)F)ONO2)N,4.02923025,0.456637515,4
CN(C)c1cc(cs1)OC,3.324108413,-0.738477606,3
C=CC1=C[C@@H](C=CO1)C(=O)O,4.741887756,0.540585375,4
C#Cc1cc2c(cc1O)ONO2,4.242237439,0.453330908,4
Cc1cscc1N(C)C,3.64402717,-0.68875726,3
C#CC1=COC=C(NC)O1,3.475822998,0.345441102,3
C1=CSC(=C(C1)F)N,3.767217519,-0.409610525,3
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)N(=O)=O)S1,3.805573586,3.261055101,3
C=C[C@@H]1[C@@H](N(C)CCN1C)N(=O)=O,4.469787927,1.193490948,4
CNCn1ccc(=c2ccn(cc2)CC(=O)O)cc1,1.894140306,0.144440334,1
C=Cn1c2ccc(cc2[nH]s1)C#N,3.6147992,2.842799165,3
COCCOCCOCCOn1c2cccc(c2[nH]s1)N,3.909977239,1.754691142,3
C=CC1=C(C(C)(C)C)S/C(=C/2\SC=CS2)/S1,3.164231552,0.562029366,3
C=CCn1ccc(=c2ccn(C)cc2)cc1C(C)(C)C,1.854734012,-0.289881377,1
C(C(=O)O)(C)(C)C,6.35053556,-0.555441694,6
C=Cc1ccc2c(c1)n(C(Br)(Br)Br)s[nH]2,3.77286507,2.87114575,3
C=C[C@@H]1CC[C@H](CC1)C(=N)O,5.745770592,-0.515960118,5
C#CC1=C[C]([C]2C=CN(C)C=C2)C(=CN1C)N,1.824974655,0.335914962,1
Fc1c(F)cccc1,5.531916274,-0.136931944,5
C(C(=O)O)(O)(c1ccccc1)c1ccccc1,5.177027104,0.328680633,5
[C@H](C[C@@H](C#N)C)(CCC#N)C#N,7.467530333,-0.525324404,7
c1cc2c(cc1)C(=O)c1c(C2=O)c(cc(c1)C)C(Cl)(Cl)Cl,5.819074027,2.234064039,5
C=Cc1cn(C)cc(CC)c1=c1ccn(C)cc1,1.931541319,-0.251538439,1
CNC1=CSC(=CC1)NC,3.502238381,-0.941349802,3
C#Cc1ccc(C(=O)C)s1,5.065137328,1.449971551,5
C/C(=N/c1ccc2c(c1C(=O)O)ONO2)/O,4.20683333,1.069412124,4
C1CCc2c(C1)c(c(c(c2O)O)O)O,3.930194981,-0.352467816,3
C#Cc1cncc(CC)n1,5.515981168,1.031006881,5
N(N(C)C)(CC(C)C)C,3.227263321,-0.943535673,3
C/C(=N/c1c(ccc2c1ONO2)c1ccccc1)/O,4.285757105,0.401799393,4
[Si](C1=CC(=O)C(=CC1=O)[Si](C)(C)C)(C)(C)C,5.559994931,2.577559806,5
Cn1ccc(=c2cc(n(C)cc2OC)O)cc1,1.813315456,-0.231159883,1
CC(C)(C)n1c2cc(ccc2[nH]s1)C(Cl)(Cl)Cl,3.082870687,2.152001162,3
C(=O)c1c(Cl)cc(cc1)Cl,5.787940993,1.48366301,5
Cc1cscc1OC,4.418856999,-0.800476037,4
C[C@@H]1[C@H](C#N)N(C)CCN1C,4.297580208,-0.824962279,4
CC[C@@H]1C=CSC=C1C=C,3.98594302,0.189357581,3
c12c(c(ccc1C#Cc1c3c(ccc1)cccc3)C#Cc1c3c(ccc1)cccc3)nsn2,4.055246888,1.984971347,4
C1OCc2c(O1)cno2,6.436399501,1.558503665,6
C1(=C)CC1,5.47753588,-0.327466581,5
c1c(c(cc2c1[nH]s[nH]2)O)N,3.175814377,2.247879659,3
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)C,4.306365565,1.940158742,4
C1=C[C@H](C(=C1)C#N)F,5.427957207,1.746235182,5
CC[C@@H]1C=COC(=C1)CC,4.267203415,-0.798542842,4
c1c(c(cs1)N(=O)=O)F,5.740216403,2.089203233,5
C1C[C@H]([C@H](C1)F)F,6.677765463,-0.9119612,6
c12c(c(=O)c(=O)c1=O)cccc2,5.399791101,2.817666426,5
c1c(C#N)csc1C(=O)O,5.881968545,1.34803537,5
COCCOCCOc1c(ccs1)Cl,4.484787344,1.211412761,4
c12c(cc(cc2)C)ccc(n1)C,4.788660503,0.610513018,4
C#Cc1c(=c2ccn(C)cc2)ccn(C)c1OCCOC,2.00203562,-0.122914718,2
c1c(cc2c(c1F)ONO2)N,3.957425179,0.154258052,3
CNc1c(ccc2c1[nH]s[nH]2)c1ccccc1,3.239285958,2.531683263,3
c12c3c4c5c1c1ccc5ccc4ccc3ccc2cc1,4.703300697,0.922957937,4
O[C@]12C[C@H]1C(=N)OC2=O,7.314297502,2.172639809,7
CN(C)c1cc(=c2ccn(C)cc2)cc(n1C)OCCOC,1.696706314,-0.26771733,1
C/N=c/1\occcc1F,5.917900503,2.096360734,5
COCCOCCOc1cnc(cn1)F,5.340602809,0.895295274,5
CC(=O)c1ccc(c2c1ONO2)O,4.567391919,0.891226037,4
CNC1=C(F)SC=CS1,3.726539296,0.185825713,3
C=Cc1cn(C)ccc1=c1ccn(cc1)CN(C)C,2.006936474,-0.260352117,2
CN(C)c1cc[nH]c1C(=N)O,3.953632777,-0.157556295,3
C1(=CC(=O)C=CC1=O)N(C)C,4.540129293,2.463397182,4
c1cc2c(cc1N(=O)=O)C(=O)c1c(C2=O)cc(cc1)N(=O)=O,6.56577424,2.860833338,6
CC1=CSC(=[S]1)[C]1SC=C(C#N)S1,3.421523636,1.045688796,3
CC(=O)c1cccc2c1n(C(C)(C)C)s[nH]2,3.520945091,0.956008824,3
BrCc1nc2c(nc1CBr)cccc2,5.557751353,2.401483638,5
CCc1ccc2c(c1C(=O)C)ONO2,4.456881809,1.003493102,4
C/C(=N/c1ccc(c2c1ONO2)N(=O)=O)/O,4.69336815,2.028370204,4
c1c(c[nH]c1C(=O)N)C(=O)O,5.267080705,0.328594234,5
C(Cl)c1cc(CCl)c(c(c1C)C)C,4.899679891,2.502683008,4
C/C(=N/c1ccsc1F)/O,4.353451298,0.351090223,4
c1c(c2c(cc1)C(=O)c1c(C2=O)c(ccc1)NC)NC,4.096189797,1.79475139,4
CC(C)(C)c1ccsc1OCCOCCOCCOC,3.957338413,-0.424150895,3
CC(C)(C)c1ccc(O)s1,4.111297702,-0.386539394,4
C=Cc1c(c2ccccc2)nccn1,4.854597814,1.022276612,4
C#Cc1ccc(F)n1C,4.252247905,0.125862137,4
Cc1cc2c(cc1O)ONO2,4.049623081,-0.159923822,4
N1(C=NC=C[CH]1)[O],5.161120273,0.919941454,5
CN(C)[C@H]1[C@@H](C(=N)O)OCCO1,4.632371234,-0.691208724,4
C1[C@@H](C(=N)O)S[C@H](CS1)C(Cl)(Cl)Cl,5.518888569,2.406756437,5
C1C[C@](CSC1)(C)NC(=O)C,4.868460651,-0.850896212,4
CNc1cncc(n1)N(C)C,3.750232706,0.199753341,3
C1C=C([C]([NH])O)SC(=C1)N,3.917269141,0.614568311,3
C#CC1=CSC=C(C1)c1ccccc1,4.044678743,0.561086573,4
COCCOC1=CS[C](C2=[S]C=CS2)S1,3.213910801,0.736845508,3
C=CC1=C[C@@H](C=CO1)OC,4.762335448,0.325675721,4
c1cc(c2c(c1)[nH]sn2C#N)N,4.087718855,2.939688549,4
c1(N(=O)=O)occc1,5.94512107,2.129006089,5
C(=O)=O,9.433271501,0.941193033,8
COCCOCCOc1ccsc1C#N,4.936999147,0.673584358,4
O(C)c1ccc(cc1)c1nc(n(n1)c1ccccc1)c1ccccc1,4.331440349,0.656448557,4
CCc1c2CCCCc2c(c(c1O)O)F,4.318949018,-0.321394258,4
Cc1c(ccc2c1ONO2)OC,4.109195829,-0.219988453,4
C=CC1=CS/C(=C\2/SC=C(C#N)S2)/S1,3.49705484,1.019445972,3
CCC1=CSC=C[C@H]1c1ccccc1,4.091929463,-0.164887208,4
S(=O)(=O)(CCO)c1ccc(cc1)O,5.36270463,0.345660959,5
CNc1c(ccc2c1ONO2)OCCOC,3.882566651,-0.693626789,3
O=CC1(NCC1=O)C=O,6.790557606,2.708099054,6
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C)N(=O)=O,5.751204322,2.591660242,5
CC(C)(C)n1c2cccc(c2[nH]s1)N(=O)=O,3.231486917,1.915370116,3
COCCOCCOc1cc2c(cc1F)ONO2,4.27857757,0.098556959,4
Cn1ccc(c1C(=N)O)O,4.457099249,-0.181645437,4
Cn1cc/c(=c/2\ccn(C)c(c2)N(=O)=O)/cc1C(F)(F)F,2.702968611,1.821695357,2
c1c(c(c[nH]1)O)O,4.110120227,-0.671283211,4
COCCOc1cc(c2c(c1)ONO2)Cl,4.293669049,1.321385063,4
C(C(F)(F)F)(S(=O)(=O)F)(F)F,8.03963929,3.059173863,8
c1cc(c(c2c1[nH]s[nH]2)C(=O)O)N(=O)=O,3.615533706,2.136928409,3
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)C#N)S1,3.752401875,2.890263571,3
CN(C)C1=COC=C(C1)C(=N)O,3.553635555,0.345173494,3
C1=CSC=C([C@@H]1C(=O)O)O,4.239753649,-0.290666232,4
CN(C)c1cc(C#N)c[nH]1,3.556034774,-0.54062011,3
C/C(=N/c1ccc(Cl)s1)/O,4.236916767,1.146061235,4
Cn1ccc(=c2ccn(cc2)CC#N)c(c1)C(Br)(Br)Br,2.412855433,3.501680429,2
C#Cc1cc(C#N)c2c(c1)ONO2,4.796498383,1.06863958,4
CCc1c/c(=c/2\ccn(C)cc2N(C)C)/ccn1C,1.724629921,-0.382478323,1
CON1Oc2cccc(c2O1)Cl,4.326730024,1.208850937,4
C(=O)(CCC(=O)C)c1ccco1,5.363803844,0.980052675,5
Cc1ccsc1Cl,4.738989801,1.196798887,4
c1c(c[nH]c1C(=O)O)N(=O)=O,5.76411618,1.80214253,5
P(=O)(C(Cl)(Cl)Cl)(OCC)OCC,6.454306727,2.532626894,6
Cc1ncc(O)oc1=O,6.327712891,2.708529895,6
C/C(=N/c1ccc(c2c1ONO2)Cl)/O,4.479731994,1.166439222,4
CN1Oc2cccc(c2O1)C(Cl)(Cl)Cl,4.439836331,2.94237819,4
NCc1nncnc1O,6.542265863,2.399136252,6
COCCOc1cnc(cn1)OCCOC,4.692198455,0.61895357,4
C(=O)(C)c1cc(Cl)c(cc1)Cl,5.664684018,1.24305018,5
c1c[nH]c(c1C(=N)O)C(=O)O,5.374000064,1.228485121,5
c1csc(c1C#N)C(F)(F)F,5.986205952,1.302831174,5
COCCOCCOc1cc(cc2c1[nH]s[nH]2)O,3.118494492,2.116097381,3
C[C@@H]1CSC[C@H](C(=N)O)S1,5.181665943,0.863907197,5
OCC(=O)c1ncco1,7.301200467,2.929429053,7
C/C(=N\Cn1ccc(=c2ccn(C)cc2)cc1O)/O,1.868373046,-0.623943518,1
c1cc(c2c(c1C(F)(F)F)ONO2)C(F)(F)F,4.99035595,1.072756809,4
CNc1c(=c2ccn(C)cc2)ccn(C)c1N(C)C,1.795252414,-0.168712592,1
c1c(C(F)(F)F)nc(cn1)N,5.089988848,1.058717947,5
CC(=O)c1c/c(=c\2/ccn(C)c(c2)C#N)/ccn1C,2.384731951,1.194698971,2
C=Cc1ccsc1Cl,4.643575159,1.270537743,4
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)CC)CC,5.486225863,2.094034688,5
C#Cc1cc(c2c(c1)ONO2)/N=C(/C)\O,4.363866096,0.404127322,4
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)O)C,5.169766737,2.094250466,5
c1cc2c(cc1N)ON(F)O2,4.26793877,3.691895755,4
C#CC1=CSC=C(C1)N(C)C,3.335301661,0.382860613,3
COCCOCCOn1c2ccc(cc2[nH]s1)C(Cl)(Cl)Cl,3.960572772,2.709167354,3
Cc1cc2c(cc1OCCOC)[nH]s[nH]2,3.294477211,2.2613626,3
C=Cc1cc[nH]c1OC,3.597503832,-0.621799859,3
CC(C)(C)c1ccc2c(c1)[nH]sn2NC,3.45273029,1.664683149,3
C1[C@@H](C(=N)O)OC[C@@H](N)O1,5.396950028,-0.455052956,5
CCc1cc(C(F)(F)F)sc1,5.251210931,0.433395633,5
Cc1cc(=c2ccn(cc2)CC(=O)O)ccn1C,1.816900327,0.157796188,1
C#Cc1ccc2c(c1)ON(CC)O2,4.253422898,0.415078282,4
COCCOCCOC1=C(N)S/C(=C/2\SC=CS2)/S1,3.052617441,0.331201569,3
CN(C)C1=COC=C(F)O1,3.516200658,-0.125231904,3
CC(=O)c1cccc2c1ON(NC)O2,4.586602677,1.0460096,4
OCc1c(C=O)nco1,7.282888717,2.578117567,7
Cn1ccc(=c2ccn(COC)c(c2)N)cc1,1.818984757,-0.411448752,1
CN(C)[C@@H]1C=COC(=C1)c1ccccc1,3.975209076,0.267049513,3
C=CCn1ccc(=c2ccn(C)cc2)cc1NC,1.66253652,-0.727694633,1
CCn1ccc(=c2ccn(C)cc2)c(C#N)c1,2.186453846,0.301227095,2
C=CC1(CC)CCCCC1,5.340546163,-1.026655117,5
CC1=CSC(=[S]1)[C]1SC=C(C(=O)O)S1,3.342613178,1.125862431,3
CC(=O)c1c/c(=c/2\ccn(C)cc2C(Cl)(Cl)Cl)/ccn1C,2.308733315,3.386590714,2
c1c(c2c(cc1)C(=O)c1c(C2=O)cccc1)C(=O)O,6.039019099,2.62914269,6
C=Cc1cc(cs1)O,4.263031281,0.500904894,4
C#Cc1c(ccc2c1ONO2)C(Br)(Br)Br,4.772281389,2.768653787,4
c1(c(c2c(cc1)nccn2)CC)CC,4.909568061,1.141961353,4
C1CC1[C@H]1[C@H]2[C@@H]3C[C@H]2N13,5.972651638,0.422449534,5
CC[C@@H]1[C@H](c2ccccc2)OCCO1,5.264948991,-0.556942683,5
c1cc(cc(n1)O)c1ccnc(c1)O,5.298854151,1.079105478,5
c1(SSc2ccncc2)ccncc1,4.942277013,2.147442501,4
C1[C@H]([C@H](CSC1)C#C)C#C,4.66837562,-0.602747831,4
CNc1cncc(c2ccccc2)n1,4.324721012,0.74876672,4
CCC1=C[C@@H](C=CS1)C(=O)O,4.506569551,0.26273782,4
CNC1=CN(C=C[C@H]1[C@@H]1C=CN(C)C=C1)CC(=O)O,1.816486761,0.107701907,1
C(CCC=C)C(=O)C,5.513296289,0.034531887,5
CN(C)c1ccc2c(c1N(C)C)ONO2,3.480131239,-0.259912574,3
CC(=O)n1c2cccc(c2[nH]s1)NC,3.72803619,2.660481483,3
c1cc(c2c(c1)ON(C(F)(F)F)O2)C(=O)O,5.011331801,1.108533735,5
COCCOCCOCCOc1ccc2c(c1)ON(O)O2,4.207229642,-0.144226257,4
CC1=CSC=C(c2ccccc2)S1,3.847615703,0.375400578,3
NC(=O)c1c(N)nc[nH]1,5.474650705,1.211209135,5
COCCOCCOCCON1Oc2cccc(c2O1)C(=O)O,4.575261261,0.970135339,4
C#Cc1c2CCCCc2c(c(c1O)O)OCCOC,4.408048417,0.219663666,4
Cc1c2c3c4c(cc(cc4CC2)C(C)(C)C)CCc3c(c1)C,4.104018795,-0.056980552,4
CN(C)Cn1ccc(=c2ccn(C)c(c2)OCCOC)cc1,1.724469866,-0.274037603,1
c1c(c2c(cc1)nc(cn2)C(=O)O)C(=O)O,5.491587646,1.978804692,5
COCCOCCOCCOCn1ccc(=c2ccn(cc2)CC(Cl)(Cl)Cl)cc1,2.203725668,2.235611945,2
CCc1cnc(C#N)cn1,5.930548106,1.399407113,5
CCC1=C[C@@H](C=CO1)O,4.836227202,-0.598030207,4
CCc1cc(cs1)C(=O)C,5.001688941,0.765224565,5
c1cc2c(cc1)nc(c(n2)C)N(C)C,4.202200502,0.928528341,4
CN(C)c1c(ccn1C)O,3.081975555,-0.513080448,3
Cn1ccc(c1C(=N)O)C(=N)O,4.957742575,0.729675066,4
Cc1ccc(c2c1ONO2)C(C)(C)C,4.288644146,-0.385168601,4
CC(=O)Cn1ccc(=c2ccn(C)cc2)c(c1)N,1.845879014,0.314719689,1
C1=COC(=C[C@@H]1N)F,4.840075531,-0.275269612,4
C1=CSC(=C[C@@H]1N)C#N,4.735589806,0.801445595,4
CCC1=CS/C(=C\2/SC=C(OCCOCCOC)S2)/S1,3.201232052,0.700127079,3
c12c([nH]c(=S)o1)cccc2,4.697796484,0.620514409,4
Cn1cc(cc1N)N,2.829150103,-0.653941102,2
COCCOCCOc1ccc2c(c1)ON(N)O2,3.04678353,-0.3115311,3
CN(C)c1c(nccn1)OCCOCCOC,3.991992257,0.27247881,3
C#C[C@@H]1CCC[C@@H]1C#N,6.156831585,-0.52213628,6
c1c(csc1C#N)C(Cl)(Cl)Cl,5.753701973,2.635889843,5
COCCOCCOc1cccc2c1[nH]sn2c1ccccc1,3.021196826,2.214375264,3
C/C(=N/c1cc2c(cc1C(F)(F)F)ONO2)/O,4.398784086,0.428645393,4
c1cc(ccn1)c1c(cncc1C)OC,4.982220475,0.724784696,4
COCCOCCOC1=C(O)S[C](C2=[S]C=CS2)S1,3.242808067,0.429020628,3
COc1ccc(C#N)c2c1ONO2,4.748958805,0.710737391,4
CN(C)c1cc(c2c(c1)ONO2)Cl,3.757297998,1.190820154,3
C/C(=N/c1c2CCCCc2c(c(c1O)O)C(C)(C)C)/O,3.971630218,0.063403981,3
C#Cc1ccc2c(c1OCCOCCOC)ONO2,4.58652975,0.454482823,4
c1(c(N(=O)=O)cccc1)[S@@](=O)C,5.208839307,2.2787827,5
C1=C([CH]C=CN1[O])Cl,5.018910455,0.736931202,5
CN(C)c1c2CCCCc2c(c(c1O)O)OCCOC,3.676342248,-0.45946024,3
COC1=CSC=C(C(=N)O)S1,4.067728425,0.982407777,4
c1c(cc2c(c1C(F)(F)F)ONO2)F,4.793249812,0.724575656,4
Oc1n[nH]cc1NC=N,5.543505903,0.985237576,5
C1C=C(O)SC=C1C#N,4.47360675,0.730999085,4
CN(C)c1cn(C)ccc1=c1ccn(cc1)CF,2.035536509,-0.159855173,2
c1ccc(cc1)c1ccc2c(c1Cl)ONO2,4.512426061,0.349898615,4
C1=C(C(Br)(Br)Br)S/C(=C\2/SC=C(N(=O)=O)S2)/S1,3.814365821,2.947422922,3
C1C(CCSC1)OC,4.721991584,-0.830457583,4
c1c(c(cs1)N(=O)=O)C(=O)O,5.939727135,2.087484494,5
c1cc(ccn1)c1c(cnc(c1)NC(=O)C)C,4.876305421,1.013308338,4
CNn1c2ccccc2n(C)s1,3.345015401,1.8517543,3
C1=COC(=C[C@@H]1[C]([NH])O)O,4.814926381,0.01831557,4
S(=O)(=O)(C1=CC(=O)C(=O)C=C1/C=C/C(=O)O)c1ccc(cc1)C,5.914687554,3.427783449,5
c1(C(=C)C)ccc(cc1)OC,4.230591679,0.096532701,4
[SiH3]c1ccccc1,5.475770803,-0.11649214,5
Cc1ccc2c(c1OCCOC)ONO2,4.347286512,-0.126543056,4
C(=O)([C@@H](C(=O)C)C)c1ccccc1,5.629940917,1.236915825,5
C1CCC(C1)(C#N)C#N,7.587065998,0.444773955,7
C#CC1=COC=C(C(Cl)(Cl)Cl)O1,4.527477562,2.660655819,4
C#Cn1c2c(cccc2OCCOC)[nH]s1,3.661532746,2.425368283,3
CC(=O)c1cc(cc2c1ONO2)Cl,4.655069087,1.285875355,4
O(C)c1c2c(c(cc1[C@@H]([C@H](C=C(C)C)O)O)OC)C(=O)C=CC2=O,4.671270277,2.365048885,4
c1c(c(cc2c1[nH]s[nH]2)N(=O)=O)N,3.556536348,1.830856956,3
CNC1=CSC(=CS1)NC,3.531086491,-0.703006702,3
c1c(c(cs1)C)C#C,4.869380015,0.286593616,4
C#Cc1ccc2c(c1/N=C(/C)\O)ONO2,4.389769918,0.558903621,4
C/C(=N/c1cc(cc2c1ONO2)OCCOCCOCCOC)/O,3.973420621,0.391555736,3
COCCOCCOc1cncc(n1)OCCOC,4.854325689,0.438980029,4
Cc1cc(cc2c1ONO2)C#N,4.714625021,0.695106823,4
CCn1ccc(=c2ccn(C)cc2)cc1NC,1.678032045,-0.443425652,1
C=CCn1ccc(=c2ccn(C)c(c2)c2ccccc2)cc1,1.911837011,0.201097878,1
CCc1cc(cs1)N(C)C,3.486914594,-0.573702263,3
C1CC(Cc2cc(c(cc12)O)O)(N)N,4.296282463,-0.509190004,4
COCCOCCOc1ccc2c(c1)ONO2,4.079235222,-0.104000074,4
C=CC1=COC(=CC1)F,4.442331245,0.159746033,4
C#Cc1cc(C(C)(C)C)sc1,4.70497045,0.260308905,4
c1cc(ccn1)c1c(cncc1C)C=C,5.020149778,0.836398296,5
c1cc(ccn1)c1ccnc(c1OC)C,4.93203224,0.952395704,4
Cn1ccc(=c2ccn(cc2)CC#N)c(c1)C(F)(F)F,2.30427234,-0.070341981,2
c1ccc(cc1)c1cc(C#N)c2c(c1)[nH]s[nH]2,3.618043289,0.843565755,3
C(=C\c1ccccc1)(\Cl)/c1ccccc1,4.43757503,0.908757246,4
[C@]12(c3ccccc3)N=N[C@H](CC1)CC2,4.448906859,0.591110893,4
C=CC1=CS/C(=C\2/SC=C(Cl)S2)/S1,3.36256067,0.562896957,3
COc1c2CCCCc2c(c(c1O)O)O,4.049855733,-0.434994602,4
C1=CSC(=C(C1)F)N(=O)=O,4.743682483,2.140068036,4
CCc1ccc2c(c1C(=O)O)ONO2,4.464506525,0.94758164,4
CC[C@@H]1C=COC=C1C#N,4.932723583,0.471272568,4
CCc1cc(C=C)[nH]c1,3.834363595,-0.189736633,3
