smiles,IE
C(=O)(C(=O)O)c1ccco1,5.578654972
O(C(=C)C)C(=O)C,5.221049806
O(C1=CCC=CC1)C1=CCC=CC1,4.27613055
C(=O)c1cc(OC)ccc1,4.980208223
Fc1c(F)c(F)ccc1F,5.745264708
C[C@@H]1OC(=O)CC1,6.332389001
C1(=O)C(=CC(=O)C(=C1)C)C,6.0280305
C(CC(=C)C)C[C@@H](C)O,5.182687545
[C@](CC=C)(C)(O)c1ccccc1,5.187124408
C(=O)(O)[C@H]1c2c3c([C@@H]1C(=O)O)cccc3ccc2,4.542112521
O(C(C)(C)C)C(=O)OC(=O)OC(C)(C)C,6.68487915
C12=C(C(=O)C3=C(C1=O)CC3)CC2,5.748080131
N(C)N,3.642154113
Cn1ccc(=c2ccn(cc2)C)cc1,1.847322039
c12c(c3c(cc1cccc2)cccc3)C=O,4.291946446
C1(CCC(=O)CC1)C,5.531258698
ClC1(Cl)C(C1)(c1ccccc1)c1ccccc1,5.11008369
